SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: My daughter was recently diagnosed with a CTNNB1 mutation and there are only 4 published cases.   Can you tell me where I may be able to find more information	Where can I find information about CTNNB1 mutation?
SUBJECT: erection problems. MESSAGE: I am 32 yrs. old , 5.6 ft. and 68 kg wt.,  married and have a son of two years. Since last few months , I experience erection related problems during intercourse. When aroused, I get normal erection but it does nt continue for long. I don’t smoke and very rarely drink. I do exercise also. I masturbate 4-5 times a week because my testicles experience pain if I don’t ejaculate after any intimacies or getting very aroused. When pain starts, if I ejaculate by masturbating, It is relieved.  I do have night erections which I find generally in the mornings. Out of tension, once I tried Sildenafil tablet also for erection. Please tell me if I am suffering from any erection related problems or any other problems. Is masturbation a cause for these?  Kindly guide me. I have not visited any doctor yet.	Can masturbation cause erectile dysfunction?
SUBJECT: Alzheimer's disease. MESSAGE: This may sound strange, but unfortunately our family, my wife's dad, are dealing with the ugly disease of Alzheimers. To make this short, is there any way that we can challenge him to do things, or attempt to even "get off the couch", because he seems to respond to that type of activity. Fortunately my wife is able to spend a great deal of time with her mom and dad, but he seems to perk up when I see him at times and "not baby him" like the rest of the family. Thanks much.	What are stimulating activities for Alzheimer's patients?
SUBJECT: Health innformation. MESSAGE: Please. Advise what can inhibit and disassemble genetic tau. Aggregation.  I suffer from a rare tau aggregation illness called pallido ponto nigral degeneration	Where can I find information about pallido ponto nigral degeneration, including treatments?
SUBJECT: Subcutaneous retrocalcaneal bursitis. MESSAGE: Haglund's deformity of the calcaneum.  I have this problem.  Can you please help to overcome this?	Where can I find information about Subcutaneous retrocalcaneal bursitis and Haglund's deformity of the calcaneum, specifically treatment information?
SUBJECT: obese daughter. MESSAGE: i'm a mother of 5 children. My son has leukemia who is the youngest. My daughter is 12yrs old and is obese. i dont know where to turn but i need some professional help. my daughter has always suffered  with weight issues. while i deal with my 11yr old son at [LOCATION] im so scared of loosing my daughter. Shes already been suicidal and her grades are so bad. please i need help. you can contact me anyt time	What resources are available for overweight children with suicidal behavior?
SUBJECT: Tetanus immunity. MESSAGE: How long after Tetanus vaccine administration does a patient have immunity? I have not been able to find this information on CDC site.	How long does the tetanus vaccine last?
My mom is 82 years old suffering from anixity and depression for the last 10 years was dianosed early on set deminita 3 years ago. Do yall have a office in [LOCATION] NC? Can you recommend someone. she has seretona syndrome and nonething helps her.	Where can I find information on early onset dementia, and how can I find physician(s) who specialize in it in North Carolina?
SUBJECT: ?. MESSAGE: Well the story is I had sex a couple of days after my period but I have been getting sore sides and sore stomach what does these signs mean	What causes abdominal pain after intercourse?
SUBJECT: huntington's disease. MESSAGE: Hello,. I was wondering if the huntington's disease could be infectious; for example, can you be infected by this disease  through contact in the blood of a person or animal who has this disease? I was on a tour of the animal lab today, and I got to observe dissecrion of the huntington's disease mice model. While observing it closely, a few drops of blood splashed on my face by accident, and now I'm worried that it might have went in my mouse.	How is Huntington's disease transmitted?
SUBJECT: prob gum. MESSAGE: My. Teeth gum blood comeing what medicine I use	What are treatments for bleeding gums?
SUBJECT: Achromobacter xylosoxidans colonisation. MESSAGE: What are implications of A. xylosoxidans colonisation? Background: bronchiectasis, colonised Psa, MDR muc-strain Psa; MRSA also with A denitrificans.	What are treatments for Achromobacter xylosoxidans colonisation?
SUBJECT: Kidney disease diet. MESSAGE: My aunty has a kidney disease, and wants to use a product that contains aloe. Is that ok?	Is aloe contraindicated for patients with kidney disease?
are jumping genes[transposons] associated with lynch syndrome? [NAME]	Are jumping genes [transposons] associated with Lynch syndrome?
MESSAGE: Is TDM-1 DRUG CAN BE USED TO IMPROVE IMMUNE TO MALE PATIENT WHO HAS METOSTASIS IN BRAIN,LUNGS?  THANK YOU [NAME]	Can TDM-1 drug be used to treat brain/lung metastatic cancer?
SUBJECT: gluten free status of Tolterodine Tartrate ER 4mg. MESSAGE: You list starch as one of the ingredients. What is the source of the starch? Is this medication gluten free? Is it safe for someone with Celiac Disease to take?	What are the ingredients of Tolterodine Tartrate ER 4mg and is it gluten free?
MESSAGE: I am taking Metformin and I am concerned about how can I cut back without any dangerous side effects; at the moment I weigh 182lbs. where I was weighing before at 220lbs. Is it possible I don't need to take this medicine anymore or is their another prescription medicine that I can take to replace that is not so strong, the one I have  is 500mg 60 tablets.	Should metformin dosage be reduced after weight loss?
SUBJECT: chickenpox. MESSAGE: I do not know if I had chickenpox. Is there a blood test available to tell me ? And if not which vaccine should I get, if any ?	Is there a blood test for chickenpox and who should get vaccinated?
SUBJECT: severe unprovoked vulvodynia. MESSAGE: Where can I purchase topical gabapentin cream?  Do I need a prescription?	Where can I purchase topical gabapentin cream and do I need a prescription?
SUBJECT: Rehabbing a finger that was splinted. MESSAGE: I badlydislocated my finger 7 weeks ago.  I reset it myself as it happened late in the evening. I splinted it myself with a store-bought splint because of concern for a break as well as ligament damage.  I just went to see an orthopedic doctor for the first time today (yes, I'm kicking myself for not going earlier).  The X-ray showed that the finger is still offset somewhat, perhaps indicating that some of the ligaments were ruptured. (The bone was ok.  I guess we won't know if it was ever broken.)  Nonetheless, I have to see a surgeon for an opinion in a few days.  Meanwhile, there is still some swelling and the ring finger that was in the splint is out but stiff as a board.  I'm concerned and not sure what possibilities to expect.  I certainly know you won't know what the situation is or what the surgeon will say but I was curious (a) what possibilities I might expect and (b) how problematic it is that the finger is so stiff...should I expect to regain motion...can it be rehabbed?  I'm assuming so, and if so, how long does it take to regain motion from a finger that has been splinted for so long?	What are the treatments and prognosis for a dislocated finger not initially treated?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: i am 9 years post bleed stroke and still can not use my left arm or hand and when i walk i hip hike on my left side.  is this as good asit gets	What is the long-term prognosis of limb use after stroke?
SUBJECT: X-OUT WASH-IN TREATMENT- benzoyl peroxide gel. MESSAGE: Can you please tell me if the product X-OUT WASH-IN TREATMENT- benzoyl peroxide gel would contain any animal, dairy, insect, seafood or human by-products? Also would it contain any honey? Thank you for your help in researching this information for me. Make it a great day!. Best Regards,. [NAME]. [CONTACT]	What are the active and inactive ingredients of X-OUT WASH-IN TREATMENT- benzoyl peroxide gel?
SUBJECT: Cypress Pharmaceuticals. MESSAGE: Just found out from my pharmacy that Cypress Pharmaceuticals is going out of business and after next month he will no longer be able to supply me with the Cytra-K Crystals.  Please help, do you no of any other company that makes them?	Is there an alternative source for Cytra-K Crystals besides Cypress Pharmaceuticals?
SUBJECT: loss of  taste. MESSAGE: i  have  giant  cell arteritis.  on  steroids.  lost  taste  .  is  this  related  to  the  illness  (  was  it  ever  reported  in  GCA  ?  )  or  side  rx  to  prednisone.  i   wish  a  rheumatologist  at  NIH  responds	What causes loss of  taste and is it related to GCA or steroids?
PAEDIATRIC AND GEATATIONAL NUTRITION..  I want detail information about pediatric and gestational nutrition.	Where can I find detailed information about pediatric and gestational nutrition?
I have a daughter in law with "Glioblastoma". She just finished her first round of RXS. Now having 6 months of treatment of RXS, the first 5 days, twice a month, now nothing. Looking for any alternatives.. Sincerely,. [NAME]	What are alternatives to RXS treatment for Glioblastoma?
SUBJECT: Shingles. MESSAGE: When can I wash my hair . I have shingles in my head.	Can I wash my hair if I have shingles on my head?
SUBJECT: peripheral neuropathy + multiples sclerosis. MESSAGE: I was diagnosed with per.neuropathy (mild nerve pain to sole of feet)  1989 in 2006 I decided to have a bunion operation (1 ft only) after the operation I had severe nerve pain everywhere face hands both feet then I was then 2009 diagnosed with M.S. after MRI scan (no lumber puncture) Do u think I shld have been advised not to have had the bunion operation. I wld  really like to know. Thanks	Can surgical bunion removal exacerbate neuropathic pain and/or cause multiple sclerosis?
hospital stay for a hitiala hernia to be removed?..  I have a hernia that needs to be removed how long would I be in the hospital after it is removed?	How long would I be in the hospital after a hiatal hernia removal?
SUBJECT: sir!  i m hasitate during talking. for exam. MESSAGE: Sir!        I m  hasitate during  talking. For example:         Name (na...na...name)  welcome ( wev....wev....wev....welcome).	Where can I find information and help for stuttering?
MESSAGE: There is a lot of collection. Its good. But I dont find my problem and suggestion. I want to know about male Reproductive	Where can I find information and help for male reproductive health?
SUBJECT: My humerus bone. MESSAGE: Hello. My name is [NAME], I am 33 yearsold, from Romania in Europe and I have a 6 inches difference between my left humerus bone and my right one. It all started when I was around 4 yearsold and I had a bone illness called: bone cyst. First it affect my right femur and then my left shoulder. The bones were very fragile in the mentioned areas and I had fractured them many times very easily. I had 3 surgery at my shoulder and I heal up after a bone transplant from my hip and after some hidrocortisone injections. All good but as I said my left humerus bone is a lot shorter. The doctors said that my growth plate was affected that's way it is this difference between hands. It bother me a lot, especally when I m in sports (bodybuillding, basketball), I and I would like to know if there is something that can be done for me to make things right. Any suggestions is welcome but just don t tell me to give up.     Hopping in a soon answer I thank you.	What are treatments for differences in arm length,  and how can I find physician(s) or hospital(s) who specialize in it in Romania?
SUBJECT: Bone-Joint degeneration in the hand or fingers?. MESSAGE: I notice that the joints or bones in my  hands hurt sharply when working, cooking and lately I have been dropping things from my left hand; even a sudden twist send shock thru my body-What is this?	What causes hand pain?
Many women who are reading this are excited to give it a try. They think that their obese belly's from diabetes might go away, an answer to their horror to look in a mirror. You need to tell us the truth ,especially you Dr. Oz!! Some of us just know we cannot take this without better advise and our "primary doctors" have no interest in doing any discovery for their patients. I resent this whole thing, being singled out. I want to lose my belly too, what do I do?	I want to lose my obese belly, what do I do?
SUBJECT: ClinicalTrials.gov - Suggestion. MESSAGE: chronic hypersensitivity pneumonitis. could this condition be caused by memory foam mattress'.?	What causes chronic hypersensitivity pneumonitis?
SUBJECT: Second Hand Smoking. MESSAGE: Dear Sir/Madam I am interested about Second Hand Smoking and the dangers for children and hope you can help me with the questions I have.  If two smokers are smoking every day in the house only on Saturday evening and Sunday morning do not smoke in the house and there are children visiting that house on Sunday morning and staying the whole day, is there a danger of second hand smoking for the children? If yes, what is the danger?  Is there danger of second hand smoking for the children if they stay for the whole weekend in that house? If yes, what is the danger?  Is there a danger  and what for the children if a person smokes in the car?  Thank you very much in advance. Best wishes [NAME]	What are the dangers to children of secondhand smoke residue?
SUBJECT: are coleus and caladiums poisonous to pets. MESSAGE: Are these two plants considered poisonous to pets?  The vet said to call you and check about this.	Are coleus and caladiums poisonous to pets?
SUBJECT: ingredients. MESSAGE: I would like to know if zolmitriptan tablets and zolmitriptan orally disintegrating tablets contain any wheat, rye or barley gluten.. Thank you,. [NAME]	Do zolmitriptan tablets or zolmitriptan orally disintegrating tablets contain any wheat, rye or barley gluten?
SUBJECT: Daily Fluid Intake. MESSAGE: What is the significance of keeping my daily fluid intake at @2 liters per day?  Why that particular amount?    I have been diagnosed with Congestive Heart Failure.  Thanks	For Congestive Heart Failure, what is the significance of keeping my daily fluid intake at 2 liters per day?
SUBJECT: menkes syndrome /kinky hair syndrome. MESSAGE: My daughter has menkes syndrome and would like to know how to go about. Thx	Where can I get information and help for Menkes syndrome / kinky hair syndrome?
SUBJECT: man, 89, unable to urinate. MESSAGE: My husband, 89, has been unable to urinate for 11 hours after his catheter was removed. Is it time to call the doctor?	When do you seek medical care for urinary retention after catheter removal?
SUBJECT: Magnesium Pill. MESSAGE: So I took a magnesium pill but without the pill, I poured it on some orange juice. Can this be harmful? And will this affect the effectiveness of the pill? Thanks	Can magnesium be taken with orange juice?
Hello.. I am writing this mail from [LOCATION]. This in regards with seeking help for. Ulceratice colitis.. My mother is suffering from this diseases from last 3 Years. Her treatment. is going with [LOCATION] from past a. year and half.. Below are the symptoms of her disease :. 1. Mucas Pus flow in quantity while passing stool. 2. Blood flow while passing stool. 3. Heavy weakness. 4. Heavy and steady weight loss. 5. Weak Eyesight. 6. Heavy cramps after meal. 7. stomach pain sometimes after lifting heavy weight. 8. Poor appetite. Below are the medicines given by the doctor during the course :. Cap SonprazD, Tab Coolgut 1.5 , tab Falute, Mesacol Supporteries, Cap A to. Z , Tab siho fix, and Tab omnacortil , rabelco rd cap , coolgut , folvitc ,. entofoam , bevon , anovate.. She had undergone Colonoscopy , Endoscopy , Stool test , Urine tests and. Blood test many times ( i can mail the reports of all the above if needed. ). Her progress was very good at initial stage of the treatment. But. eventually after due course of time , Her Blood and mucas flow while. passing stool had increased. Even after taking her regular medication and. proper diet.. Her colonoscopy and Endoscopy shows result of erosion on some part of. Rectum. Though doctor told the Ulcer is getting cured day by day.. Still , from these past days her Blood and mucas flow is continuous and. heavy. She is complaining a lot about weakness. Her daily medications is. showing very less effect.. This makes me to write this mail to u for seeking some advice and help in. this case. As i understood this is the best known institute i can find. for gastroenterology.. My study on this disease help me understand that there are surgical. treatment available for this kind of situation like Proctocolectomy and. ileoanal reservoir. Please suggest on this. whether my mother requires this. surgery at this stage of disease by looking into the Symptoms.. We are very worried a	Where can I get advice and help for ulceratice colitis?
SUBJECT: ClinicalTrials.gov - Suggestion. MESSAGE: Good day. I'm living with lupus. I just want to ask if I can take glutathione supplement? I already completed my chemotherapy last month (march) and free off steroid after two weeks. Thanks	I have lupus; can I take a glutathione supplement?
ClinicalTrials.gov - Question - general information..  Hello, . My name is [NAME],I am 30 years old and I am from [LOCATION]. I met my friend [NAME] on a chat room. [NAME] is 25 years old and he currently lives in [LOCATION], Algeria. His dad died, his brother died 2 years ago in a motorcycle accident and about 9 months ago my dear friend got into a car accident. In that car accident he suffered a T-6 and T-7 fracture which cause him to be paralyzed from his waist down. He is so young and it really hurts how much he has suffered in his short life. Not only him, but just thinking how much his mom has suffered it really breaks my heart. I asked him how or what can I do to help him, he did not asked for money or something like, he just said: "Would you help me to research how to get cured?". Since I met my friend there is no one day I have stopped thinking in what can I do to make his dream come true. I know we lives in an imperfect world and things happen to people but faith moves mountains. I have no experience on a situation like this, I have no knowledge on what can be done and that is why I NEED your help. Please help my friend. I will do anything necessary or anything you need. If you need money I will find it, I am not rich but there are good people out there willing to help. Please tell me what to do, I am desperate and I cannot sleep thinking about my friend. Please help [NAME]. I have his doctor’s diagnosis and it is paste below. It is in French sorry about that. Thank you very much for your help. I am very confident that we can help my friend.. Thank you,. [NAME]. i.r.m medullaire. protocole. sagittales t1 se /stir. sagittales/coronales frfse t2. axiales t2 frfse/t1 se. myelo-irm. RESULTATS. MISE EN évidence de fractures complexes corporelles de t6 et t7 avec tassement cunéiforme des. pl	Where can I get information about treatment for T-6 and T-7 fracture paraplegia?
SUBJECT: Pessary in while doing Kegels? Yes or no?. MESSAGE: Hi. I have been using a pessary for a number of years and was happy with the help it provided. Lately I've been experiencing prolapse worsening during and after particular exercises so I reduced those type of exercises and decided to do more kegel exercises. My question is should I remove the pessary while doing kegel exercises?	Should I remove my pessary while doing Kegel exercises?
wolfram syndrome. hi im a support worker for a 46 yr old autistic male.reading your info provided about wolfram syndrome ,he matches alot of the symptoms. he has just recently been diagnosed with type 1 diabetes and i was just doing some research about it and came across wolfram syundrome which like i said the symptoms match alot of this guys doings. my question that ive unfortunatley been able to figure an answer out for is can adults develope this syndrome? can it be a gradual process of events/symptoms or does it happen within the first approx.15-20 years of life? if you could get back to me with any info it would be highly appreciated because like many websites i have read not all doctors knowabout this syndrome.  many thanks. [NAME]	Can adults develop Wolfram syndrome?
SUBJECT: fibroid tumors. MESSAGE: I have had a hysterectomy and now I have fibroid tumors on my spinal column, what could be causing them? Please Help	What causes fibroid tumors on the spine?
Hip replacement surgery. My mother is 76 y.o. and having a lot of pain in her left hip joint.She was told that she needs a new joint. She also have a Parkinson disease (main symptom at this time is tremor in a left wrist). I would like to know if NIH providing hip replacement surgery for the patients like her, clinical trials?  Thank you.	Are there clinical trials for hip replacement with Parkinson's disease?
SUBJECT: Demand. MESSAGE: I have read on your website about the perirenal abscess. My mother is in the situation stipulated here http://www.nlm.nih.gov/medlineplus/ency/article/001274.htm I would really appreciate a recommendation as to where she could treat (a doctor, a clinic, a hospital, etc.). The Dr/Drs who wrote the article is/are professional and i think they could give me a hand.	Where can I find information on perirenal abscess, and how can I find physician(s) or hospital(s) who specialize in it?
SUBJECT: physical activity. MESSAGE: I am a woman aged 59 and had triple heart bypass in 2010. I am 5' 1" and almost 14st in weight so fairly overweight. And I have very swollen ankles which ive had for probably at least 20 years. Diuretics dont seem to solve it. Ive had to take on part time work now as the government say i have to as im under pension age, working 4 hours a day, and it involves standing as its shop work. Should i really avoid this type of work as it means so much standing? Im very unfit, too weak and breathless to climb stairs. I suffer regular severe back ache standing for a time and my legs ache badly. I cant climb stairs as i get breathless and my legs are too weak. I dont smoke and dont drink alcohol frequently.	What work is recommended for a physically unfit person?
Genetically Engineered Foods. I am a high school student currently in a science class called [ID].  During my research, I came across this web site that has helped me better my knowledge on the topic of genetically engineered food.  I was wondering if you could tell me about the risks that come with genetically engineered food and how the modification is actually conducted.	What are the risks that come with genetically engineered food, and how is the modification actually conducted?
SUBJECT: esophygeal candida. MESSAGE: I had a GI doc diagnose me with Candida in my esophygus.  he showed me pictures of my upper GI that had white splotches all over it (large areas of white).  I can find nothing online about this -- only thrush and vaginal candida.  Btw, I am male, not female.	Where can I get information about esophageal candidiasis?
PTEN. Hi my name is [NAME]. I have a 13 Year old brother is Autism and PTEN, My father passed away from a some type of kidney cancer, and his sister just passed from some sort of cancer. I'm in search of finding out if this PTEN gene is in me, and my other brother, and if there is any testing or any solutions to help our health. I'm only 19 and my other brother is 10. If you could help me in anyway possible, god bless you. Thank you.	How can I be tested for the PTEN cancer gene and learn about treatment options?
hepatitus A blood test..  how long does it take for the lab to determine the result	How long does it take to get a hepatitus A blood test result?
Diet Plan for patients having both cholesterol and diabetes..  Dear Sir/Madam, Could you send me a diet plan for patients suffering from both Cholesterol and Diabetes? It is for someone close to me. I don't want it in carbohydrates/ protein numerical data form, just what all foods they can eat (their amounts / combination). If possible could you also send it in Malayalam?	What is a good diet plan for high cholesterol and diabetes?
SUBJECT: percutaneous nephrolithotomy. MESSAGE: I am trying to get travel insurance and the insurance company don't recognise the condition by this name or nephrostomy is there a name that would be recognised by the insurance company? Thanking you.	What are other names for percutaneous nephrolithotomy or nephrostomy?
Good morning. I would like to ask something from you guys.i have a big problem of bloating and now its 2 years I have this problem and I try to buy some medication but it doesn't help me.. And this thing its worse special during the night when I am sleeping cause I am always taking out the smelling air special when I am sleeping please guys can you assist me and I feel uncormfotable.. Because its worse.. I will appreciate it for your help.. [NAME]. [cid:image001.png@01D08E1E.47E509A0]. Tel:         [CONTACT]. Fax:        [CONTACT]. Mobile  [CONTACT]. Email:     [CONTACT]>. [CONTACT]. [CONTACT]. In the interest of environment-think before you print!. ________________________________________. [CONTACT]. This message and any attachments are confidential and intended solely for the addressee.  The following link will display the full disclaimer: [CONTACT]. The following link displays the list of Directors: [CONTACT]. ________________________________________	What are the treatments for bloating and flatulence at night?
SUBJECT: my husband had a simple retropubic prpostectomy 6 weeks ago. he can not walk wit. MESSAGE: My husband had a simple retropubic prostectomy he can not walk without the walker, he can not mmove his right leg  alone yet. I don't  think is normal. What to expect in six weeks  his urinary track is still soar when he pees. I fear  is something wrong  not been able to push the leg forward the joint in the leg is painful	What is the normal time course and symptoms of recovery from simple retropubic prostatectomy?
SUBJECT: How appendix problems affect people in the genetic family?. MESSAGE: How appendix problems affect people in the genetic family?	Can appendicitis run in the family?
SUBJECT: voids to avoid with ebstien-barr virus in the liver. MESSAGE: In pain after I eat...wondering if I am eating wrong foods. I have been diagnosed with this and had cat scan with and without dye and it shows a clump of blood vessels infected with the virus....	What foods to  avoid with epstein barr virus and abdominal pain?
SUBJECT: •Radical neck dissection. MESSAGE: Hi, I had this surgery 10 years ago as a result of thyroid cancer and have had a lot of problems with my rights side neck and shoulder exactly as you described in your article.  Can you recommend any treatment?  When I mentioned it to my surgeon post surgery he did not think it had anything to do with the operation.  I had the SCM muscle removed as well as the parathyroids, total thyroid removal, artery, &12 lymph nodes.	Can you recommend any treatment for neck and shoulder problems following radical neck dissection for thyroid cancer?
SUBJECT: How is "elderly" defined in cautionarys regarding dosage.. MESSAGE: Lower dosages of various medications are recommended for "the elderly."  Please define that age for me.  Thank you.	How is "elderly" defined in drug precautions regarding dosage?
SUBJECT: breast feeding. MESSAGE: need information in different languages about breast feeding. Follows the WHO recommendation to promote breast feeding.	Where can I get information in different languages about breast feeding, specifically the WHO recommendation to promote breast feeding?
SUBJECT: RE: RX. MESSAGE: I am taking Metafolic Plus caplet I know this helps memory of the brain.  What else does it help the brain with?	What remedies improve memory?
MESSAGE: my thumb and forefinger hurt all the time. nerves is there any medicine that will help .	Is there any medicine that will help nerve pain in my thumb and forefinger?
SUBJECT: Pyloric Stenosis. MESSAGE: Good day, I had pyloric when I was a baby - I am now 44 years old.  I have always suffered with stomach problems, leaky gut etc.  Is it at all possible that this is a related cause of pyloric long term?  I was the 1st baby girl to have this operation in [LOCATION] in [DATE].	What is the long-term prognosis and complications of pyloric stenosis?
SUBJECT: VD. MESSAGE: A lot of yrs. ago I went to my Dr. because I had blister like bumps on the inside of the vagina. He squeezed all of them and I have always wondered if my husband had given me some kind of veneral disease. They came back and I squeezed them myself. They had runny stuff in them. I ask the dr. what they were and he only said this "oh nothing to worry about, some women just get these." Was this some kind of VD do you think.? thank you for a reply. We are divorced now and he has passed away. [NAME]	Could blister-like bumps on the inside of the vagina be indicative of veneral disease?
SUBJECT: beginning forgetfulness. MESSAGE: Are there any suggestions for help or coping with beginning forgetfulness... age 84, healthy female. Looking for something to read about this problem and how to cope. Have not been diagnosed with any disease of the body or brain.	Where can I get information on forgetfulness, and what resources are available for combating it?
SUBJECT: Luque rod spinal fusion and reclast. MESSAGE: My luque rod fusion was done in 1991 and I am going to have reclast infusion for osteoporosis [DATE]. Is there any info on anyone with existing spinal fusion having reclast? I am 36 years old with no broken bones.	Are Reclast infusions contraindicated for those with spinal fusion?
Breast cancer at 84..  My mother was just diagnost with breast cancer. She is 84 years old, her tumor started in the milk duct and is small in size, their is a mass as well in the same breast. He is scheduled for a lumpectomy to remove both. Because of age we would like suggestions on treatment options after surgery.	What are the treatment options after breast cancer surgery in elderly?
SUBJECT: Nephrotic Syndrome. MESSAGE: What is Nephrotic Syndrome.  What are its causes and cures?	What is Nephrotic Syndrome, its causes and cures?
SUBJECT: DIFFUSED AXONAL BRAIN INJURY TO ASSIST PEOPLE TO REGAIN WALING BALANCE &COORDIN. MESSAGE: HOWDY YALL I'M [NAME] &I, ATTAINED A " DIFFUSED AXONAL BRAIN INJURY 23.5 YEARS AGO &DR [NAME] AT [LOCATION]  DID A SPECTACULAR JOB !!!! I, LIVE INDEPENDENTLY &HAVE A TERRIFIC LIFE &IO, STILL HAVE BALANCE &COORDINATION  &HOPING YALL GOT MEDICATION TO ASSIST WITH WALKING ABILITIES !!!!! THANKZ [NAME] OUT CHOW	Is there a medication to assist with regaining walking abilities, balance and coordination following diffused axonal brain injury?
SUBJECT: Hepatic hemangioma. MESSAGE: What kind of food can I eat .. Because when ever I eat oily food my tummy can hurt or and I have bloating tummy and I want to know what kind of food I can eat because of my hemangioma	What kind of food can I eat with hepatic hemangioma?
SUBJECT: headache which can precede a stroke. MESSAGE: Headaches are many and varied.  Could you describe the headache which precedes a stroke?	Could you describe the headache which precedes a stroke?
SUBJECT: Arthritis. MESSAGE: Is the medication Trimethoprim/ sulfamethozle useful in arthritis.?         Thank you	Is Trimethoprim / sulfamethazole indicated for arthritis?
SUBJECT: Congestive Heart Failure. MESSAGE: Why is my daily fluid intake limited to 2 liters?  What is so special about 2 liters as opposed to any other amount?	What is the recommended daily fluid restriction for Congestive Heart Failure?
Respected sir. Good day. I saw PUBMED website sir . you are one of the best doctor in research of HIV vaccine sir .I am really happy to contact you sir .. I am [NAME] . my age 27 old. I am from [LOCATION] .two years back i am  married . I got HIV - 1 infection from my  husband . I check with near our consultant doctor. I have Intial stage of HIV -1. .my Cell count is: CD4 -410. CD8 -1050 ,. CD3 1493. Is it possible to  prevent the HIV-1 infection completely??? how long it will take time for medicine sir ?. my life seriously in trouble sir  . Me and my family members are totally depression . please give the future hope for the HIV treatment. we keep our hope on your entire team  researchers for HIV treatment. .	Is it possible to cure HIV-1 infection completely?
SUBJECT: antacid named tritralac. MESSAGE: I have taken Tritralac for years now it has been taken off the market.  What antacid is the closest one to Tritralac?  I preferred Tritralac because it came in pill form.	What antacid is the closest one to Titralac?
SUBJECT: ingredient in apremilast.. MESSAGE: I looked everywhere on web pages & google too. All just say what it comes from. I think there something in the apremilast ingredient that might effect my cielca disease. Can you  help me what's in apremilast?   Thank you,  Jerome	What are the ingredients in  apremilast?
I was wondering if you guys could give me details and information on the first diagnoses on Retinoblastoma? Like the the year it was discovered, who discovered it, what did that person first think about it? I am just looking for a reliable source for a genetic research paper I am typing. [NAME]	Where can I get historical information on the first diagnoses of Retinoblastoma?
I have Kerataconus but my insurance does not cover the cross linking procedure because it is not FDA approved. How long approximately will it take to get this approved? I also wanted to know how can I donate my self to be apart of this study?	How long will it take the FDA to approve the cross linking procedure for Keratoconus and are there any clinical trials?
SUBJECT: vomiting blood clots. MESSAGE: Vomiting blood clots. Very small amounts	What does vomiting blood clots indicate?
Hello!. Ive just become handicap.  I need to learn how to live handicap.  I live in [LOCATION]	How can I learn how to live with a handicap?
ectopic pregnancy..  Is there a chance that my daughter can have an ectopic pregnancy if my wife had it?	Does ectopic pregnancies run in families?
SUBJECT: morphine withdrawal symptoms. MESSAGE: I was taking 600 mgm ms contin over a long period - of course I didnt start on that high dose but over 20 years I ended up there. I weaned myself off last year, and when I finally got to zero I started having these leg spasms, is this from the morphine? I can stop them taking 15 mgm ms contin daily which irritates me to to no end, I do NOT want to take the stuff! BUT, if I don't take it I get the spasms and end up sitting up all nite and sometimes during the day with them. I get them in my arms sometimes as well as both legs, and my legs jump a lot! My limbs feel kind of numb when it is going to start, so I know it is coming. What can I do? Is this ever going to stop? Thanks for your help.....[NAME]	What are symptoms of morphine withdrawal and how are they treated? 
SUBJECT: Stroke from high blood pressure. MESSAGE: My mother is 90 yrs old recent high blood pressure minor stroke. She is sensitive w/ medication. Should she take Statin and Plavix?	What are drug treatments for high blood pressure and minor stroke in elderly?
Why and how does Isotretinoin build up in the body system? Does it's structure contribute to the build up of it?	Why and how does Isotretinoin build up in the body?
SUBJECT: nail problem. MESSAGE: My son is in problem of neals so what. I do which. Medicine is better	Which medicine is better for a nail problem?
SUBJECT: Duloxetine DR 20 mg casules.. MESSAGE: I started taking Cymbalta about three months ago.  I recently developed curvature of the spine.  Could this curvature being caused by the Cymbalta?  My pharmacist wasn't sure and suggested I contact you.  Thanks!	Can Cymbalta cause curvature of the spine?
SUBJECT: Hydrosis. MESSAGE: Help w/extreme sweating on head and chest. Sometimes feet cold rest body sweating. Trouble leaving my room (air conditioner @ 68%). Ruining my life. Can you help!	What are treatments for excessive sweating?
MESSAGE: Please i want to know the cure to Adenomyosis. I have been going through alot of pains during my menstruation. I want to see a specialist doctor to help me out. I am dying with pains.	What are treatments for adenomyosis, and how can I find physician(s) who specialize in it?
genetically inherited ability to low cholesterol. Is there a medical term used for genetically inherited ability to low cholesterol? I have it, I am told 1 in 3000, have this. I'm 64 y/o, LDL 74, HDL 78, TRI 91, CHOL 170. You'd thing that this is good but my veins & arteries are struggling to keep my B/P up the older I get. All cardiology test are good, can't find a cause for low B/P below 90/60 issues. There has to be a medical term for this, what is it, what gene is this? Since I never knew my parent, what country does this originate?	Is low cholesterol genetic?
SUBJECT: Medical Diagnosis of Asbestosis. MESSAGE: My doctors hint that I have asbestosis but do not say I have asbestosis.  All the medical information that I have read from the CDC, Medlin and NIH all say that the symptoms presented are related to a high level of asbestos.  Why won't the doctor say it?	How is asbestosis diagnosed?
MESSAGE: My father has undergone braincancer operation and radiation Also.His left side hand and leg is very weak he cant hold a glass nor he cant walk .if he try to walk he falls down.pls suggest treatment for hand and his leg.we will d very gratefull for u.contact [CONTACT] from [LOCATION] u.	What are treatment options for recovery of limb use after a brain cancer operation?
